layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
5,8,68,128,6.945058847402599,3.090909090909091,9.714285714285715,1.7827416907154463,6.181818181818182,9.714285714285715,3.5324675324675336,6.6233766233766245,6.181818181818182,87
5,9,69,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,10,70,128,6.1914772727272736,6.181818181818182,6.8,0.07666665730925802,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,126
5,11,71,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
6,0,72,128,6.534949945887447,6.181818181818182,17.0,1.2730597977342972,6.181818181818182,6.181818181818182,0.0,10.818181818181818,6.181818181818182,107
6,1,73,128,6.78804382836537,2.0,13.6,3.220402969164831,3.090909090909091,9.714285714285715,6.6233766233766245,11.6,9.714285714285715,62
6,2,74,128,7.271570616883119,6.181818181818182,9.714285714285715,1.6136594094944807,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,87
6,3,75,128,4.333547998527758,2.0,9.714285714285715,2.1974175019464925,3.090909090909091,4.320833333333333,1.229924242424242,7.714285714285715,3.090909090909091,62
6,4,76,128,4.768582772205802,2.0,6.8,1.5494948646246802,3.090909090909091,6.181818181818182,3.090909090909091,4.8,6.181818181818182,65
6,5,77,128,6.476225634646153,2.0,9.714285714285715,3.290166914861238,3.090909090909091,9.714285714285715,6.6233766233766245,7.714285714285715,9.714285714285715,64
6,6,78,128,5.38634092581936,2.0,9.714285714285715,2.8607099593512775,3.090909090909091,9.714285714285715,6.6233766233766245,7.714285714285715,3.090909090909091,45
6,7,79,128,6.158820346320347,3.238095238095238,6.181818181818182,0.25917244369986325,6.181818181818182,6.181818181818182,0.0,2.9437229437229435,6.181818181818182,127
6,8,80,128,9.029856861888115,3.090909090909091,9.714285714285715,1.9086510089809658,9.714285714285715,9.714285714285715,0.0,6.6233766233766245,9.714285714285715,111
6,9,81,128,7.230519480519483,6.181818181818182,9.714285714285715,1.6139172454066797,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,90
6,10,82,128,4.449907364200128,2.0,9.714285714285715,2.0295593413122894,3.090909090909091,6.181818181818182,3.090909090909091,7.714285714285715,3.090909090909091,44
6,11,83,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
7,0,84,128,6.209415584415586,6.181818181818182,9.714285714285715,0.3110069324398361,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,127
7,1,85,128,8.118235930735935,3.238095238095238,9.714285714285715,1.7998770769822618,6.181818181818182,9.714285714285715,3.5324675324675336,6.476190476190477,9.714285714285715,71
7,2,86,128,6.192550505050505,6.181818181818182,7.555555555555555,0.12094714039326951,6.181818181818182,6.181818181818182,0.0,1.3737373737373737,6.181818181818182,127
7,3,87,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
7,4,88,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
