layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
9,8,116,150,6.393766233766233,6.181818181818182,9.714285714285715,0.8389145578374843,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,141
9,9,117,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
9,10,118,150,6.1753787878787865,2.125,6.8,0.3498790047319928,6.181818181818182,6.181818181818182,0.0,4.675,6.181818181818182,144
9,11,119,150,5.602677576445082,2.72,22.666666666666668,3.951095025093872,3.090909090909091,8.5,5.409090909090909,19.94666666666667,3.090909090909091,71
10,0,120,150,7.308070904534061,2.0,13.6,2.583155292653911,6.181818181818182,6.8,0.6181818181818182,11.6,6.181818181818182,95
10,1,121,150,5.739036207558862,2.0,22.666666666666668,4.45211982738165,3.090909090909091,8.5,5.409090909090909,20.666666666666668,3.090909090909091,25
10,2,122,150,7.15147455706163,2.0,17.0,3.9540428751185885,3.238095238095238,9.714285714285715,6.476190476190477,15.0,6.8,31
10,3,123,150,6.47270707070707,3.090909090909091,11.333333333333334,0.6372943167153958,6.181818181818182,6.8,0.6181818181818182,8.242424242424242,6.181818181818182,89
10,4,124,150,4.306216029583631,2.0,11.333333333333334,2.6184295987125354,2.72,5.230769230769231,2.5107692307692306,9.333333333333334,3.090909090909091,25
10,5,125,150,4.5105887334645285,2.0,22.666666666666668,3.295762580731513,2.9565217391304346,5.230769230769231,2.2742474916387962,20.666666666666668,3.090909090909091,39
10,6,126,150,6.791780656770127,2.6153846153846154,22.666666666666668,4.385374283126237,3.9919028340080973,6.8,2.8080971659919025,20.05128205128205,6.181818181818182,71
10,7,127,150,14.590699455134239,2.9565217391304346,22.666666666666668,7.289811783089383,9.714285714285715,22.666666666666668,12.952380952380953,19.710144927536234,22.666666666666668,65
10,8,128,150,6.2464102343400585,2.5185185185185186,22.666666666666668,1.7501408840667632,6.181818181818182,6.8,0.6181818181818182,20.14814814814815,6.181818181818182,90
