layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
9,5,113,128,9.256015512265517,3.090909090909091,9.714285714285715,1.382925008970953,9.714285714285715,9.714285714285715,0.0,6.6233766233766245,9.714285714285715,114
9,6,114,128,6.184368537518705,2.0,22.666666666666668,3.36270727524433,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,9.714285714285715,42
9,7,115,128,7.48458806818182,6.181818181818182,17.0,2.3722042401861025,6.181818181818182,9.714285714285715,3.5324675324675336,10.818181818181818,6.181818181818182,81
9,8,116,128,6.237012987012989,6.181818181818182,9.714285714285715,0.43809518462433167,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,126
9,9,117,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
9,10,118,128,6.191477272727273,6.181818181818182,6.8,0.07666665730925802,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,126
9,11,119,128,7.006025322606774,2.9565217391304346,22.666666666666668,5.7642648595373,3.090909090909091,9.714285714285715,6.6233766233766245,19.710144927536234,3.090909090909091,58
10,0,120,128,7.780570211038962,3.090909090909091,17.0,3.099759040442808,6.181818181818182,7.225,1.043181818181818,13.90909090909091,6.181818181818182,85
10,1,121,128,4.69652746290793,2.0,22.666666666666668,3.8212094497482894,2.9565217391304346,5.339743589743589,2.383221850613155,20.666666666666668,3.090909090909091,38
10,2,122,128,5.369910505952143,2.125,17.0,3.718978630749728,2.9565217391304346,6.8,3.8434782608695652,14.875,2.9565217391304346,27
10,3,123,128,6.359303977272727,6.181818181818182,8.5,0.33016001638619374,6.181818181818182,6.8,0.6181818181818182,2.3181818181818183,6.181818181818182,94
10,4,124,128,4.392984830275216,2.0,22.666666666666668,4.232540340626465,2.6153846153846154,3.238095238095238,0.6227106227106227,20.666666666666668,3.090909090909091,47
10,5,125,128,3.8974552863919283,2.0606060606060606,22.666666666666668,3.315271685107694,2.9565217391304346,3.238095238095238,0.28157349896480355,20.60606060606061,3.090909090909091,57
10,6,126,128,8.294478958541461,2.6153846153846154,22.666666666666668,5.254856295148748,6.181818181818182,8.5,2.3181818181818183,20.05128205128205,6.181818181818182,72
